,Date,MUCAPE,DCAPE,LCL,LFC,PW,7-5LR,MeanRH,MeanMixR,SfcT,SfcTd,DD,FZL_AGL,WC,0-6km Shear Dir,0-6km Shear Mag,MW Dir,MW Mag,C Up Dir,C Up Mag,C Dn Dir,C Dn Mag,SM Dir,SM Mag,4-6km dir,4-6km mag,deterministicRRA,probabilisticRRA,Year,Month,Basins,Flood,Result
360,10/31/2012,0.0,114.63,3812.62,-999.0,0.65,6.77,22.87,2.52,19.01,-6.62,20.96,2733.28,0.0,168.5,14.18,196.05,8.66,185.3,5.57,186.29,14.74,226.05,6.5,162.22,8.92,0.0,0.125,2012.0,10.0,0.0,No Flooding,0.0
361,05/01/2013,0.0,156.07,3727.67,-999.0,0.45,4.68,18.25,1.55,17.44,-13.42,26.36,1784.18,0.0,299.78,57.38,331.44,22.59,283.76,36.71,300.86,63.57,1.44,16.94,293.5,39.29,0.0,0.125,2013.0,5.0,0.0,No Flooding,0.0
362,05/02/2013,0.0,172.64,6779.05,-999.0,0.33,5.17,22.29,1.45,14.95,-13.47,25.71,1936.88,0.0,322.0,34.09,9.45,12.23,291.22,18.65,316.92,31.05,39.45,9.17,315.37,24.83,0.0,0.125,2013.0,5.0,0.0,No Flooding,0.0
363,05/03/2013,0.0,209.87,5209.28,-999.0,0.51,7.54,10.77,1.25,20.56,-15.32,31.76,2548.99,0.0,286.31,33.01,284.64,10.5,288.02,15.69,284.24,31.79,314.64,7.88,281.52,15.17,0.0,0.125,2013.0,5.0,0.0,No Flooding,0.0
364,05/04/2013,0.0,219.08,4802.9,-999.0,0.69,9.15,8.67,1.51,24.19,-13.48,35.48,2596.05,0.0,233.08,25.47,211.63,15.32,245.62,10.17,230.41,29.31,241.63,11.49,185.92,11.05,,,2013.0,5.0,0.0,No Flooding,0.0
365,05/05/2013,0.0,202.14,3619.02,-999.0,1.17,8.1,20.64,2.84,22.54,-5.63,25.97,2326.63,0.0,187.49,19.52,190.38,19.12,170.28,12.34,184.23,32.42,220.38,14.34,177.35,15.76,,,2013.0,5.0,0.0,No Flooding,0.0
366,05/06/2013,47.54,507.23,2433.62,3064.04,1.37,7.61,38.07,4.17,19.46,-0.67,16.71,1956.08,0.0,235.41,35.33,217.73,18.8,226.91,16.97,227.67,40.74,247.73,14.1,201.53,14.6,0.0,0.375,2013.0,5.0,0.0,No Flooding,0.0
367,05/07/2013,206.18,84.96,1915.12,2083.05,1.49,7.44,58.4,4.7,16.82,1.18,11.66,1746.45,0.0,165.21,28.93,211.83,11.88,169.52,20.16,181.9,33.25,241.83,8.91,151.17,24.1,1.0,0.605,2013.0,5.0,0.0,No Flooding,0.0
368,05/08/2013,75.48,386.21,1980.81,-999.0,1.27,7.25,47.99,4.19,17.13,-0.32,16.05,1757.83,0.0,338.16,6.35,308.7,8.38,266.12,2.4,308.11,8.85,338.7,6.29,258.2,1.51,0.0,0.375,2013.0,5.0,0.0,No Flooding,0.0
369,05/09/2013,67.38,271.22,1732.46,-999.0,1.6,7.17,57.0,5.38,18.27,2.98,13.96,2040.44,80.13,74.56,20.0,46.58,4.85,79.85,4.4,66.5,12.77,76.58,3.64,54.01,8.07,0.0,0.375,2013.0,5.0,0.0,No Flooding,0.0
370,05/10/2013,171.38,621.69,2088.47,-999.0,1.27,7.8,43.82,4.95,22.02,2.61,16.83,2357.25,112.66,42.6,25.31,42.36,16.66,33.13,8.72,39.49,27.93,72.36,12.49,18.17,11.91,0.0,0.375,2013.0,5.0,0.0,No Flooding,0.0
371,05/11/2013,27.76,1037.09,2613.07,-999.0,0.93,8.14,31.36,4.23,24.1,1.1,21.14,2637.36,0.0,9.96,16.96,35.14,8.03,17.68,8.0,25.0,19.9,65.14,6.02,355.91,10.26,0.0,0.125,2013.0,5.0,0.0,No Flooding,0.0
372,05/12/2013,0.0,1066.53,3279.21,-999.0,1.09,7.98,20.72,3.39,26.85,-1.61,26.65,2936.12,0.0,57.16,26.03,52.56,10.26,37.81,11.71,45.97,26.5,82.56,7.7,53.1,11.78,0.0,0.125,2013.0,5.0,0.0,No Flooding,0.0
373,05/13/2013,0.0,258.83,3945.05,-999.0,1.29,8.21,17.56,3.39,29.36,-2.73,29.77,3181.22,0.0,58.81,9.02,29.52,4.46,48.62,4.2,47.48,9.84,59.52,3.35,69.34,2.64,0.0,0.125,2013.0,5.0,0.0,No Flooding,0.0
374,05/14/2013,32.37,1298.31,3735.2,-999.0,1.46,8.88,17.14,3.74,30.15,-1.41,30.35,3140.55,0.0,261.48,3.84,269.78,12.65,215.57,1.08,261.33,12.11,299.78,9.49,225.57,5.9,0.0,0.125,2013.0,5.0,0.0,No Flooding,0.0
375,05/15/2013,0.0,1016.65,4151.21,-999.0,0.87,8.12,14.16,2.77,28.35,-5.57,29.41,2904.44,0.0,277.78,15.01,272.69,22.9,295.83,1.73,273.55,24.58,302.69,17.18,245.45,9.28,0.0,0.125,2013.0,5.0,0.0,No Flooding,0.0
376,05/16/2013,0.0,1103.77,3589.09,-999.0,1.14,7.76,19.84,3.56,28.13,-2.66,29.3,2932.69,0.0,244.61,23.74,230.81,24.39,271.05,2.69,233.87,27.76,260.81,18.29,199.07,15.77,0.0,0.125,2013.0,5.0,0.0,No Flooding,0.0
377,05/17/2013,10.34,214.4,3482.27,-999.0,1.32,8.28,20.77,3.29,24.17,-3.88,24.02,2553.82,0.0,220.84,30.49,225.37,23.19,243.96,6.3,225.69,34.3,255.37,17.39,186.49,16.54,0.0,0.375,2013.0,5.0,0.0,No Flooding,0.0
378,05/18/2013,79.41,567.3,2448.92,2957.09,1.42,7.97,36.09,4.31,21.32,0.01,19.83,2265.79,0.0,304.71,54.05,301.09,20.81,304.46,22.81,305.06,55.1,331.09,15.61,285.79,23.02,0.0,0.125,2013.0,5.0,0.0,No Flooding,0.0
379,05/19/2013,90.98,788.4,2642.16,3187.56,1.08,8.41,32.83,3.78,21.01,-1.73,21.47,2120.07,0.0,298.3,70.29,307.49,25.95,281.32,28.65,295.19,65.96,337.49,19.46,279.86,39.57,0.0,0.375,2013.0,5.0,0.0,No Flooding,0.0
380,05/20/2013,0.0,438.45,2351.68,-999.0,1.19,7.34,39.52,3.86,20.12,-1.55,19.09,2110.3,0.0,342.23,26.13,356.83,10.88,330.21,17.82,337.68,36.78,26.83,8.16,334.95,13.44,0.0,0.125,2013.0,5.0,0.0,No Flooding,0.0
381,05/21/2013,0.0,248.81,2790.88,-999.0,1.2,7.37,31.03,4.0,25.14,-1.07,22.61,2813.42,0.0,276.27,34.74,260.27,15.32,265.66,16.16,265.92,36.09,290.27,11.49,261.63,17.56,0.0,0.125,2013.0,5.0,0.0,No Flooding,0.0
382,05/22/2013,0.0,1199.53,3776.19,-999.0,1.08,8.45,17.85,3.31,28.29,-3.76,29.4,2910.61,0.0,256.18,16.88,224.07,28.82,323.31,6.18,239.09,29.07,254.07,21.62,183.21,13.61,0.0,0.125,2013.0,5.0,0.0,No Flooding,0.0
383,05/23/2013,0.0,937.52,4086.39,-999.0,0.75,7.19,14.46,2.52,27.3,-7.23,30.96,2961.53,0.0,239.3,23.08,226.5,33.31,264.41,6.96,234.45,39.46,256.5,24.98,189.91,19.96,0.0,0.125,2013.0,5.0,0.0,No Flooding,0.0
384,05/24/2013,0.0,851.27,3872.16,-999.0,0.74,7.3,16.04,2.39,26.53,-7.59,30.63,2850.74,0.0,245.41,23.55,221.74,26.33,286.16,5.88,235.66,31.29,251.74,19.75,193.88,19.32,0.0,0.125,2013.0,5.0,0.0,No Flooding,0.0
385,05/25/2013,0.0,908.34,3843.81,-999.0,0.78,7.69,16.65,2.63,27.72,-6.61,31.35,2981.71,0.0,246.58,27.25,226.89,22.82,255.92,7.49,236.26,33.33,256.89,17.11,202.66,19.7,0.0,0.125,2013.0,5.0,0.0,No Flooding,0.0
386,05/26/2013,0.0,911.58,4137.41,-999.0,0.81,7.83,13.68,2.32,27.24,-8.08,32.02,2869.13,0.0,254.11,29.8,239.11,19.1,246.32,9.38,244.85,33.55,269.11,14.33,223.91,15.85,0.0,0.375,2013.0,5.0,0.0,No Flooding,0.0
387,05/27/2013,0.0,267.21,3719.69,-999.0,1.02,7.92,17.84,2.71,26.5,-6.35,30.39,2845.35,0.0,256.36,13.71,256.22,9.99,237.55,7.3,252.7,18.64,286.22,7.49,228.37,9.64,0.0,0.375,2013.0,5.0,0.0,No Flooding,0.0
388,05/30/2013,0.0,1087.26,3110.42,-999.0,1.09,7.43,24.25,3.53,27.24,-2.44,25.18,2950.73,0.0,295.46,45.94,278.47,32.82,297.26,13.61,287.76,52.0,308.47,24.62,269.34,25.31,0.0,0.125,2013.0,5.0,0.0,No Flooding,0.0
389,05/31/2013,0.0,266.25,3993.45,-999.0,0.9,6.39,21.91,3.13,26.54,-4.25,27.49,3131.73,0.0,296.73,40.91,314.18,16.26,282.4,21.22,296.12,41.04,344.18,12.2,284.62,24.43,0.0,0.125,2013.0,5.0,0.0,No Flooding,0.0
390,06/01/2013,0.0,273.38,5972.53,-999.0,0.65,6.97,11.43,1.69,25.15,-11.2,32.87,3429.66,0.0,256.19,11.48,273.48,5.18,251.24,11.85,257.07,19.07,303.48,3.88,243.25,5.55,0.0,0.125,2013.0,6.0,0.0,No Flooding,0.0
391,06/02/2013,0.0,259.37,4505.0,-999.0,1.16,9.22,11.52,2.64,31.39,-6.61,34.4,3346.76,0.0,246.54,21.99,246.09,15.3,204.11,6.51,236.84,23.34,276.09,11.48,188.76,13.73,0.0,0.125,2013.0,6.0,0.0,No Flooding,0.0
392,06/03/2013,79.49,1393.0,3623.52,-999.0,1.44,8.77,20.3,4.39,31.48,0.11,29.53,3245.94,0.0,252.73,14.2,262.67,11.11,201.41,5.86,243.51,17.16,292.67,8.33,209.23,7.92,0.0,0.125,2013.0,6.0,0.0,No Flooding,0.0
393,06/04/2013,29.88,1436.16,3863.86,-999.0,1.27,8.93,17.47,3.77,31.6,-1.85,31.49,3290.65,0.0,147.03,13.85,259.03,9.41,136.82,9.08,188.13,10.47,289.03,7.06,154.16,9.73,0.0,0.125,2013.0,6.0,0.0,No Flooding,0.0
394,06/05/2013,23.19,1442.92,4025.45,-999.0,1.35,8.86,17.36,3.74,31.65,-2.14,31.74,3312.52,0.0,56.5,2.3,311.32,11.62,126.55,5.75,311.81,5.83,341.32,8.72,200.93,6.88,0.0,0.125,2013.0,6.0,0.0,No Flooding,0.0
395,06/06/2013,0.0,1475.28,4143.79,-999.0,1.15,8.56,13.58,2.94,31.45,-4.36,33.8,3435.09,0.0,300.46,14.97,322.25,9.15,296.37,6.86,313.22,15.64,352.25,6.86,262.8,9.12,0.0,0.125,2013.0,6.0,0.0,No Flooding,0.0
396,06/07/2013,0.0,333.99,4205.02,-999.0,1.4,8.63,13.23,3.2,32.83,-3.59,34.33,3496.09,0.0,355.01,16.09,334.02,16.35,27.38,4.07,351.76,20.08,4.02,12.26,289.78,9.6,0.0,0.125,2013.0,6.0,0.0,No Flooding,0.0
397,06/08/2013,0.0,1291.66,4259.76,-999.0,1.49,8.2,14.51,4.2,34.79,-0.45,31.69,3805.46,0.0,22.78,14.9,335.72,13.76,122.16,3.7,351.33,12.66,5.72,10.32,314.85,6.71,,,2013.0,6.0,0.0,No Flooding,0.0
398,06/09/2013,6.0,429.34,4432.69,-999.0,1.54,8.45,12.6,3.79,35.06,-1.81,35.05,3847.95,0.0,198.44,13.91,251.78,10.39,146.53,10.29,198.14,14.21,281.78,7.8,164.26,12.13,0.0,0.125,2013.0,6.0,0.0,No Flooding,0.0
399,06/10/2013,0.0,343.23,5141.72,-999.0,1.07,8.23,10.61,2.81,33.54,-5.82,38.96,3662.82,0.0,200.85,36.3,214.78,32.66,188.59,11.04,206.21,47.91,244.78,24.49,174.86,31.13,0.0,0.125,2013.0,6.0,0.0,No Flooding,0.0
400,06/11/2013,0.0,324.46,4741.37,-999.0,1.0,7.74,13.76,2.76,32.26,-6.07,34.71,3684.96,0.0,234.6,36.95,242.29,13.57,218.89,17.19,232.69,37.33,272.29,10.18,217.91,18.32,0.0,0.125,2013.0,6.0,0.0,No Flooding,0.0
401,06/12/2013,0.0,612.68,4498.1,-999.0,1.45,8.9,14.25,3.34,34.1,-3.35,34.49,3562.86,0.0,212.66,38.74,219.81,18.58,203.06,17.33,212.0,42.35,249.81,13.94,194.83,20.37,0.0,0.125,2013.0,6.0,0.0,No Flooding,0.0
402,06/13/2013,0.0,1607.44,4089.78,-999.0,1.47,8.5,15.47,3.99,33.49,-1.26,34.1,3477.65,0.0,225.52,31.97,237.94,27.01,215.1,13.1,228.1,43.98,267.94,20.25,202.85,25.05,0.0,0.125,2013.0,6.0,0.0,No Flooding,0.0
403,06/14/2013,0.0,594.03,4522.34,-999.0,0.82,8.7,11.17,2.27,31.96,-8.48,36.92,3425.44,0.0,214.7,23.89,231.99,16.76,193.14,10.09,219.15,29.28,261.99,12.57,184.08,16.12,0.0,0.125,2013.0,6.0,0.0,No Flooding,0.0
404,06/15/2013,313.78,1560.07,3328.22,3803.47,1.78,9.19,25.93,5.14,31.26,1.87,25.45,3328.76,0.0,216.28,24.6,226.66,16.83,211.76,9.19,221.17,29.95,256.66,12.62,195.16,16.48,0.0,0.125,2013.0,6.0,0.0,No Flooding,0.0
405,06/16/2013,0.0,1600.06,3860.19,-999.0,1.33,8.92,17.89,4.03,32.41,-0.98,31.52,3306.74,0.0,230.88,23.3,230.07,11.99,204.71,9.54,223.44,24.4,260.07,8.99,194.33,14.28,0.0,0.125,2013.0,6.0,0.0,No Flooding,0.0
406,06/17/2013,0.0,326.25,4455.49,-999.0,0.79,8.37,12.28,2.59,31.51,-6.98,36.52,3318.97,0.0,260.47,30.08,251.65,8.98,250.7,13.06,255.16,28.02,281.65,6.73,241.41,13.73,0.0,0.125,2013.0,6.0,0.0,No Flooding,0.0
407,06/18/2013,0.0,1244.73,4832.49,-999.0,0.68,7.98,9.47,2.06,32.21,-9.82,38.43,3448.35,0.0,251.45,31.83,235.67,22.05,268.91,11.53,249.47,38.18,265.67,16.54,220.37,18.08,0.0,0.125,2013.0,6.0,0.0,No Flooding,0.0
408,06/19/2013,0.0,1268.09,4868.84,-999.0,0.85,7.82,9.43,2.29,31.29,-8.57,35.25,3247.39,0.0,242.43,38.75,238.92,25.74,226.35,16.67,235.59,47.25,268.92,19.31,222.13,25.72,0.0,0.125,2013.0,6.0,0.0,No Flooding,0.0
409,06/20/2013,0.0,991.27,5097.08,-999.0,0.65,7.71,10.29,2.06,31.1,-9.79,36.45,3305.92,0.0,247.47,19.94,233.84,22.51,234.12,5.8,236.28,30.1,263.84,16.88,203.68,15.86,0.0,0.125,2013.0,6.0,0.0,No Flooding,0.0
410,06/21/2013,0.0,975.07,4375.04,-999.0,0.97,8.31,14.95,2.91,31.44,-5.5,33.54,3341.05,0.0,257.03,22.75,235.13,21.28,254.57,7.17,243.88,33.01,265.13,15.96,202.04,13.51,0.0,0.125,2013.0,6.0,0.0,No Flooding,0.0
411,06/22/2013,0.0,306.07,4208.96,-999.0,1.1,8.21,13.93,2.76,30.7,-6.05,34.42,3232.65,0.0,259.72,26.98,253.65,11.43,242.3,8.94,253.52,23.6,283.65,8.57,240.63,12.85,0.0,0.125,2013.0,6.0,0.0,No Flooding,0.0
412,06/23/2013,0.0,313.6,4141.77,-999.0,0.91,8.27,14.55,3.0,30.7,-4.95,33.89,3228.79,0.0,229.45,17.03,216.99,21.64,347.11,2.52,224.73,21.98,246.99,16.23,173.78,13.0,0.0,0.125,2013.0,6.0,0.0,No Flooding,0.0
413,06/24/2013,0.0,277.76,4206.76,-999.0,1.48,6.6,15.49,3.11,29.13,-4.59,30.97,3112.41,0.0,263.93,38.91,240.39,26.47,268.94,14.33,254.28,44.55,270.39,19.85,232.64,20.73,0.0,0.125,2013.0,6.0,0.0,No Flooding,0.0
414,06/25/2013,0.0,398.48,3979.39,-999.0,1.71,6.18,18.08,4.89,31.77,1.49,29.45,3793.93,18.1,256.52,22.59,250.52,10.88,255.95,10.17,255.11,25.36,280.52,8.16,248.64,12.12,0.0,0.125,,,,,
415,06/26/2013,0.0,532.59,3946.18,-999.0,1.78,6.85,21.25,5.12,33.55,2.18,29.44,4059.61,85.82,225.4,10.74,258.72,6.86,176.17,4.63,229.95,9.12,288.72,5.14,194.95,5.34,0.0,0.125,2013.0,6.0,0.0,No Flooding,0.0
416,06/27/2013,0.0,1226.33,3556.18,-999.0,1.5,8.13,22.13,5.92,36.25,4.7,28.64,4086.56,452.71,131.73,9.9,292.56,2.86,126.32,7.42,124.88,7.56,322.56,2.14,152.93,5.19,0.0,0.125,2013.0,6.0,0.0,No Flooding,0.0
417,06/28/2013,80.86,2217.66,4225.34,-999.0,1.57,9.05,12.57,4.3,38.54,2.21,34.23,4110.48,0.0,200.84,14.34,346.09,2.83,195.85,4.91,204.27,4.62,16.09,2.12,210.45,6.68,0.0,0.125,2013.0,6.0,0.0,No Flooding,0.0
418,06/29/2013,111.44,1770.96,4419.59,5024.84,2.03,8.89,14.85,4.92,37.91,2.45,33.39,4005.5,0.0,335.82,17.75,348.11,11.59,340.38,7.25,343.86,18.9,18.11,8.7,333.35,10.88,0.0,0.125,2013.0,6.0,0.0,No Flooding,0.0
419,06/30/2013,111.35,355.9,4257.68,-999.0,2.01,9.09,15.78,4.89,37.61,2.25,31.79,4021.04,0.0,339.72,22.22,345.96,11.39,317.63,10.81,333.59,22.92,15.96,8.54,320.67,12.06,0.0,0.375,2013.0,6.0,0.0,No Flooding,0.0
420,07/01/2013,159.39,1922.96,3817.13,4580.69,2.02,8.69,20.55,5.85,35.9,4.47,28.77,3933.74,2.3,45.44,12.31,20.58,7.84,24.95,5.88,29.64,14.99,50.58,5.88,11.8,8.65,0.0,0.125,,,,,
421,07/02/2013,95.65,1733.58,3649.97,-999.0,2.09,8.77,19.92,5.56,35.97,3.95,29.39,3933.07,228.14,11.93,21.71,341.83,10.19,352.62,13.37,353.41,26.22,11.83,7.64,342.86,11.44,0.0,0.125,2013.0,7.0,0.0,No Flooding,0.0
422,07/03/2013,52.52,1707.72,3970.75,4654.26,2.22,8.91,20.48,5.65,36.11,4.27,28.87,3960.02,0.0,335.51,12.71,334.95,9.03,341.15,9.48,340.45,19.98,4.95,6.77,309.75,6.25,0.0,0.375,2013.0,7.0,0.0,No Flooding,0.0
423,07/04/2013,68.14,1515.78,3751.77,4648.83,2.58,8.65,18.81,6.32,36.58,5.04,29.9,3919.57,177.41,294.2,13.84,301.41,15.66,244.83,4.84,288.68,18.7,331.41,11.75,266.87,11.42,0.0,0.375,,,,,
424,07/05/2013,653.2,1578.0,3117.06,3622.19,2.66,8.22,29.33,8.18,35.11,8.8,25.04,3785.86,696.92,260.75,10.91,271.75,14.77,96.7,1.94,262.92,13.87,301.75,11.08,211.8,4.86,0.0,0.375,2013.0,7.0,3.0,Widespread Flooding,1.0
425,07/06/2013,657.64,1123.75,2671.53,2946.78,2.77,8.02,36.61,8.86,32.79,10.08,21.36,3663.82,965.73,236.91,13.68,230.38,5.52,224.14,2.7,223.88,12.93,260.38,4.14,186.19,3.5,1.0,0.605,2013.0,7.0,0.0,No Flooding,0.0
426,07/07/2013,540.11,1445.56,2709.0,3421.37,2.58,7.85,35.91,8.47,33.16,9.45,21.69,3729.75,982.04,220.62,33.56,222.49,12.46,216.7,19.59,219.98,37.35,252.49,9.34,204.64,21.14,0.0,0.375,2013.0,7.0,0.0,No Flooding,0.0
427,07/08/2013,122.62,1500.32,3055.51,3790.15,2.12,8.46,28.27,7.1,34.36,7.49,24.55,3720.1,596.55,254.18,24.68,245.42,8.44,221.93,11.53,234.86,23.36,275.42,6.33,213.91,15.68,0.0,0.375,2013.0,7.0,0.0,No Flooding,0.0
428,07/09/2013,0.0,1726.12,4336.64,-999.0,1.57,8.08,13.03,3.89,35.77,-1.01,35.05,3808.62,0.0,249.79,7.55,278.55,10.41,159.58,7.85,229.73,11.05,308.55,7.8,209.71,8.73,0.0,0.125,2013.0,7.0,0.0,No Flooding,0.0
429,07/10/2013,9.01,344.46,3975.8,-999.0,2.36,8.63,17.54,5.87,36.34,3.99,30.15,3903.83,0.0,90.68,6.43,190.93,4.4,15.16,7.34,14.94,1.35,220.93,3.3,41.4,7.16,0.0,0.375,,,,,
430,07/11/2013,410.01,774.77,2049.38,2336.11,3.54,6.52,48.16,10.4,30.25,12.57,15.77,3724.8,1682.84,195.13,27.6,206.49,18.45,188.6,18.13,196.16,39.47,236.49,13.84,184.76,17.62,1.0,0.605,2013.0,7.0,0.0,No Flooding,0.0
431,07/12/2013,319.24,710.0,1960.47,2356.65,3.22,6.21,53.96,10.44,30.14,12.52,15.62,3696.98,1663.01,209.31,26.01,206.41,10.98,199.98,14.52,202.91,29.52,236.41,8.23,191.29,14.11,1.0,0.845,2013.0,7.0,0.0,No Flooding,0.0
432,07/13/2013,236.05,1024.68,2057.38,2947.19,2.86,7.09,50.38,9.93,31.43,11.96,16.38,3677.57,1535.95,225.49,18.39,219.81,5.33,200.91,8.11,209.18,17.27,249.81,4.0,199.5,8.31,0.0,0.375,2013.0,7.0,0.0,No Flooding,0.0
433,07/14/2013,152.21,890.31,2648.87,-999.0,2.68,7.69,32.94,7.97,33.65,9.96,21.18,3825.31,1030.8,215.69,7.73,322.13,3.04,170.36,3.51,210.47,3.98,352.13,2.28,201.19,3.9,0.0,0.375,2013.0,7.0,0.0,No Flooding,0.0
434,07/15/2013,98.67,986.04,2722.01,3489.98,3.17,7.21,34.74,8.56,33.02,9.76,21.78,3806.41,1045.06,259.62,9.24,349.33,3.11,264.72,4.68,270.04,7.08,19.33,2.33,329.48,2.36,1.0,0.605,2013.0,7.0,0.0,No Flooding,0.0
435,07/16/2013,626.7,544.74,1711.16,2238.52,3.83,6.17,60.12,11.5,28.64,14.18,13.55,3750.76,2023.54,273.55,4.03,1.8,4.68,338.94,4.25,345.49,7.74,31.8,3.51,312.7,1.46,1.0,0.605,2013.0,7.0,3.0,Widespread Flooding,1.0
436,07/17/2013,285.11,795.33,2352.42,2765.49,3.45,6.48,45.76,9.84,30.74,11.63,18.3,3761.82,1394.78,65.05,1.94,42.45,4.13,30.42,5.4,38.92,10.03,72.45,3.1,40.92,4.25,1.0,0.605,2013.0,7.0,0.0,No Flooding,0.0
437,07/18/2013,364.22,902.57,2385.61,2829.7,3.4,6.83,42.88,9.75,31.49,11.66,19.02,3820.17,1420.73,36.54,5.29,47.67,5.22,47.61,1.12,55.41,7.43,77.67,3.91,291.17,2.65,1.0,0.605,2013.0,7.0,4.0,Widespread Flooding,1.0
438,07/19/2013,474.58,992.43,2385.68,2762.45,3.1,6.95,42.43,9.93,32.18,11.91,19.03,3777.28,1383.61,41.2,6.46,55.79,5.5,49.31,4.65,53.03,9.74,85.79,4.12,15.88,4.76,1.0,0.605,2013.0,7.0,0.0,No Flooding,0.0
439,07/20/2013,614.26,1211.73,2487.4,3085.28,3.12,7.6,39.3,9.78,32.15,11.6,18.92,3847.35,1406.18,45.41,18.5,53.22,6.95,51.08,9.51,55.67,14.47,83.22,5.22,37.38,12.18,0.0,0.375,2013.0,7.0,0.0,No Flooding,0.0
440,07/21/2013,1097.21,1262.77,2321.14,2911.55,3.05,7.81,38.13,9.77,32.79,12.65,17.89,3806.3,1516.02,108.52,8.09,318.02,2.21,112.96,11.32,119.47,9.74,348.02,1.66,109.39,7.32,0.0,0.375,2013.0,7.0,0.0,No Flooding,0.0
441,07/22/2013,1278.19,752.77,2022.38,2359.48,3.31,7.38,48.15,11.02,30.0,13.7,16.01,3641.02,1554.54,243.17,6.13,122.25,7.11,117.26,9.01,129.1,13.95,152.25,5.33,276.62,2.21,1.0,0.605,2013.0,7.0,0.0,No Flooding,0.0
442,07/23/2013,870.88,846.52,2012.07,2529.98,3.37,6.78,43.27,10.01,30.36,13.23,15.01,3697.76,1758.01,206.36,12.8,202.46,9.69,171.13,9.9,191.17,20.05,232.46,7.27,198.21,6.26,1.0,0.605,2013.0,7.0,0.0,No Flooding,0.0
443,07/24/2013,821.46,1287.95,2376.75,2964.9,2.89,7.39,41.43,9.74,32.66,11.91,18.93,3770.41,1319.89,285.06,16.9,210.86,1.38,277.52,10.7,275.45,16.34,240.86,1.03,295.42,7.94,1.0,0.605,2013.0,7.0,4.0,Widespread Flooding,1.0
444,07/25/2013,754.08,1366.47,2371.71,2969.87,2.86,7.43,40.01,9.6,33.71,12.07,18.87,3837.45,1444.63,312.9,6.47,339.01,7.36,301.97,7.75,308.73,16.39,9.01,5.52,346.52,6.34,0.0,0.375,2013.0,7.0,1.0,Limited Flooding,
445,07/26/2013,423.06,1223.74,2686.73,3313.09,2.99,7.81,33.29,8.91,33.7,10.76,20.18,3844.03,1193.74,18.2,3.75,260.76,5.32,106.89,8.9,156.14,4.77,290.76,3.99,106.87,3.49,1.0,0.605,2013.0,7.0,1.0,Limited Flooding,
446,07/27/2013,461.37,700.44,1831.37,2209.22,3.66,6.18,50.58,10.69,29.35,13.25,14.49,3669.34,1701.49,228.09,11.5,243.62,16.24,202.73,6.8,233.03,23.31,273.62,12.18,204.54,11.47,1.0,0.605,2013.0,7.0,1.0,Limited Flooding,
447,07/28/2013,581.83,907.31,1817.16,2037.31,2.89,6.59,56.16,10.56,29.55,12.79,14.45,3514.52,1800.31,234.67,16.98,239.25,6.23,171.52,3.62,223.88,11.99,269.25,4.68,163.5,5.18,1.0,0.605,2013.0,7.0,2.0,Widespread Flooding,1.0
448,07/29/2013,948.23,878.25,1865.09,2296.21,2.72,7.49,52.17,9.97,30.17,12.52,14.82,3399.26,1562.3,254.33,29.65,248.78,15.91,249.0,12.98,248.62,34.05,278.78,11.93,227.74,17.77,0.0,0.375,2013.0,7.0,1.0,Limited Flooding,
449,07/30/2013,28.78,1147.77,2723.33,3562.0,2.3,7.63,33.77,7.24,31.6,7.7,21.84,3584.23,735.45,238.4,19.5,241.32,7.09,231.7,9.41,237.17,21.06,271.32,5.32,209.2,9.47,0.0,0.125,2013.0,7.0,0.0,No Flooding,0.0
450,07/31/2013,4.25,1421.26,3100.11,-999.0,2.18,7.68,25.79,6.43,33.1,6.35,24.89,3707.04,470.21,234.15,21.44,226.11,8.17,221.97,11.64,225.42,24.1,256.11,6.13,210.51,10.13,0.0,0.375,2013.0,7.0,0.0,No Flooding,0.0
451,08/01/2013,431.63,785.53,2071.71,2957.72,3.32,6.59,41.61,9.41,30.07,11.63,16.42,3730.74,1602.07,270.5,21.73,239.99,12.24,281.29,10.38,256.62,25.21,269.99,9.18,221.59,7.58,1.0,0.605,2013.0,8.0,0.0,No Flooding,0.0
452,08/02/2013,992.48,1038.62,2123.34,2427.52,3.11,6.76,50.18,10.38,30.92,12.44,15.9,3665.01,1567.72,271.04,11.32,220.14,13.52,312.7,7.52,242.49,17.32,250.14,10.14,249.54,0.1,0.0,0.375,2013.0,8.0,0.0,No Flooding,0.0
453,08/03/2013,174.98,1127.62,2397.08,3775.27,2.44,7.64,36.81,7.78,30.77,8.73,19.11,3629.23,1130.48,213.36,22.43,205.4,8.66,215.16,7.24,209.4,20.67,235.4,6.49,183.19,10.7,0.0,0.375,2013.0,8.0,0.0,No Flooding,0.0
454,08/05/2013,2.11,1430.86,3395.15,-999.0,2.04,7.73,24.33,5.61,32.28,4.55,25.49,3558.77,65.33,218.3,12.63,244.08,4.65,191.61,6.56,209.53,14.1,274.08,3.49,160.82,5.93,,,2013.0,8.0,0.0,No Flooding,0.0
455,08/07/2013,136.17,477.43,2405.48,2728.96,2.61,7.29,37.78,7.28,28.14,7.78,19.27,3148.81,585.79,291.52,19.92,316.37,6.35,286.15,11.4,292.69,17.58,346.37,4.76,287.36,12.2,1.0,0.605,2013.0,8.0,0.0,No Flooding,0.0
